CSD_ID,County,LatDD,LongDD,Surf_Elev,YearMsr,DateMsr,Season,WatLevel
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2001,2001-10-23,,206.05
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2002,2002-04-15,,205.14
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2003,2003-04-21,,206.66
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2003,2003-10-20,,208.54
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2004,2004-04-07,,209.86
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2005,2005-04-25,,207.9
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2006,2006-04-21,,207.52
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2006,2006-10-20,,210.13
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2007,2007-04-19,,206.6
402115099213100,PHELPS,40.35468888888889,-99.35943333333331,2345.58,2007,2007-10-11,,207.52
402124099201601,PHELPS,40.3563466,-99.3403749,2318.47,2006,2006-10-16,,185.49
402124099201601,PHELPS,40.3563466,-99.3403749,2318.47,2007,2007-10-09,,187.14
402124099201601,PHELPS,40.3563466,-99.3403749,2318.47,2008,2008-04-07,,184.4
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2000,2000-04-13,,183.02
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2000,2000-10-19,,184.83
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2001,2001-05-07,,183.23
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2001,2001-10-24,,183.39
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2002,2002-04-15,,182.21
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2003,2003-04-22,,183.59
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2003,2003-10-20,,185.05
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2004,2004-04-07,,183.85
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2005,2005-04-25,,184.03
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2006,2006-04-21,,183.98
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2006,2006-10-20,,185.12
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2007,2007-04-16,,184.36
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2007,2007-10-11,,186.18
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2008,2008-04-15,,182.99
402159099301600,PHELPS,40.3649,-99.50220555555556,2377.49,2008,2008-10-10,,185.43
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2000,2000-04-04,,147.0
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2000,2000-10-20,,148.44
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2001,2001-04-17,,147.22
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2001,2001-10-23,,147.4
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2002,2002-04-16,,146.77
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2003,2003-04-21,,148.24
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2003,2003-10-20,,149.66
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2004,2004-04-09,,149.11
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2005,2005-04-25,,149.86
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2006,2006-04-21,,150.4
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2006,2006-10-20,,151.19
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2007,2007-04-19,,150.82
402200099160700,PHELPS,40.3669,-99.267175,2280.22,2007,2007-10-12,,150.32
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2000,2000-04-13,,113.33
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2000,2000-10-19,,115.67
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2001,2001-05-07,,112.84
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2001,2001-10-24,,113.38
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2002,2002-04-15,,112.52
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2003,2003-04-22,,112.98
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2003,2003-10-22,,114.26
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2004,2004-04-07,,113.38
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2005,2005-04-25,,114.25
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2006,2006-04-21,,113.56
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2006,2006-10-20,,113.89
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2007,2007-04-16,,113.18
402233099341700,PHELPS,40.376269444444446,-99.57279166666666,2335.32,2007,2007-10-11,,113.19
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2000,2000-04-04,,217.05
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2000,2000-10-19,,219.14
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2001,2001-04-17,,217.36
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2001,2001-10-23,,218.46
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2002,2002-04-15,,216.47
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2003,2003-04-22,,217.86
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2003,2003-10-20,,220.37
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2004,2004-04-07,,218.61
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2005,2005-04-25,,218.82
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2006,2006-04-21,,219.56
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2006,2006-10-20,,223.29
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2007,2007-04-19,,218.29
402320099231001,PHELPS,40.38914722222222,-99.38615277777778,2384.17,2007,2007-10-11,,219.26
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2000,2000-04-04,,148.02
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2000,2000-10-20,,150.0
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2001,2001-04-17,,147.09
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2001,2001-10-23,,148.06
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2002,2002-04-16,,146.52
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2003,2003-04-21,,148.5
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2003,2003-10-20,,150.35
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2004,2004-04-07,,149.16
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2005,2005-04-25,,151.16
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2006,2006-04-21,,150.97
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2006,2006-10-20,,152.03
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2007,2007-04-19,,150.95
402326099185300,PHELPS,40.390366666666665,-99.31649722222222,2306.56,2007,2007-10-12,,151.61
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2000,2000-04-04,,109.56
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2000,2000-10-20,,111.76
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2001,2001-04-17,,109.66
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2001,2001-10-23,,110.89
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2002,2002-04-16,,109.37
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2003,2003-04-21,,111.62
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2003,2003-10-20,,113.99
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2004,2004-04-09,,112.94
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2005,2005-04-25,,114.22
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2006,2006-04-21,,114.88
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2006,2006-10-20,,115.99
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2007,2007-04-19,,115.04
402342099143300,PHELPS,40.39436388888889,-99.24273333333332,2261.52,2007,2007-10-12,,115.36
402404099383400,PHELPS,40.40166972222222,-99.64190722222224,2363.94,2007,2007-10-11,,91.11
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2000,2000-04-13,,183.3
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2000,2000-10-19,,185.07
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2001,2001-05-07,,182.98
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2001,2001-10-24,,183.83
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2002,2002-04-15,,181.75
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2003,2003-04-22,,183.33
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2003,2003-10-20,,185.52
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2004,2004-04-07,,183.74
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2005,2005-04-25,,184.49
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2006,2006-04-21,,184.33
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2006,2006-10-20,,184.91
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2007,2007-04-19,,183.58
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2007,2007-10-11,,184.5
402406099311800,PHELPS,40.40154444444444,-99.52104166666666,2406.07,2008,2008-04-15,,182.53
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2000,2000-04-04,,50.1
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2000,2000-10-20,,53.99
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2001,2001-04-17,,51.56
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2001,2001-10-23,,54.35
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2002,2002-04-16,,52.28
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2003,2003-04-21,,55.55
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2003,2003-10-20,,60.17
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2004,2004-04-09,,57.85
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2005,2005-04-25,,59.06
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2006,2006-04-21,,59.88
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2006,2006-10-20,,61.82
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2007,2007-04-19,,60.04
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2007,2007-10-12,,60.49
402421099112000,PHELPS,40.40549166666666,-99.18921666666668,2216.62,2008,2008-10-09,,57.89
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2000,2000-04-13,,208.56
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2000,2000-10-19,,211.94
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2001,2001-05-07,,209.27
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2001,2001-10-23,,211.14
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2002,2002-04-15,,208.49
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2003,2003-04-22,,209.76
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2003,2003-10-20,,212.75
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2004,2004-04-07,,210.49
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2005,2005-04-25,,212.61
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2006,2006-04-21,,211.28
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2006,2006-10-20,,212.47
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2007,2007-04-19,,210.79
402435099262900,PHELPS,40.40768055555555,-99.44083333333332,2405.19,2007,2007-10-11,,212.0
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2000,2000-04-04,,66.17
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2000,2000-10-20,,72.26
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2001,2001-04-17,,68.1
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2001,2001-10-23,,70.99
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2002,2002-04-16,,68.08
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2003,2003-04-21,,72.26
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2003,2003-10-20,,79.57
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2004,2004-04-09,,74.07
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2005,2005-04-19,,75.85
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2006,2006-04-21,,77.18
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2006,2006-10-20,,80.43
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2007,2007-04-19,,77.49
402513099164801,PHELPS,40.42006111111111,-99.27985277777778,2278.97,2007,2007-10-12,,77.85
402532099235801,PHELPS,40.42582814,-99.40068743,2321.09,2006,2006-10-17,,121.35
402532099235801,PHELPS,40.42582814,-99.40068743,2321.09,2007,2007-10-10,,120.1
402532099235801,PHELPS,40.42582814,-99.40068743,2321.09,2008,2008-04-08,,118.7
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2000,2000-04-13,,176.19
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2000,2000-10-19,,179.39
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2001,2001-05-07,,176.42
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2001,2001-10-24,,177.69
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2002,2002-04-15,,174.92
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2003,2003-04-22,,176.55
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2003,2003-10-22,,179.37
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2004,2004-04-07,,176.91
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2005,2005-04-25,,177.35
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2006,2006-04-21,,177.68
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2006,2006-10-20,,178.7
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2007,2007-04-19,,176.84
402609099350800,PHELPS,40.43199166666666,-99.58200277777776,2443.0,2007,2007-10-11,,177.73
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2000,2000-04-13,,176.24
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2000,2000-10-19,,181.49
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2001,2001-05-07,,177.28
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2001,2001-10-24,,180.05
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2002,2002-04-15,,175.87
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2003,2003-04-22,,177.97
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2003,2003-10-20,,182.14
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2004,2004-04-07,,178.67
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2005,2005-04-25,,183.34
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2006,2006-04-21,,180.15
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2006,2006-10-20,,181.82
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2007,2007-04-19,,179.58
402630099305500,PHELPS,40.44133611111111,-99.51204166666666,2426.38,2007,2007-10-11,,181.36
402716099212401,PHELPS,40.4529071,-99.3592878,2307.74,2006,2006-10-17,,77.0
402716099212401,PHELPS,40.4529071,-99.3592878,2307.74,2007,2007-10-10,,70.68
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2000,2000-04-13,,163.59
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2000,2000-10-19,,169.13
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2001,2001-05-07,,163.99
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2001,2001-10-24,,166.03
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2002,2002-04-15,,162.48
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2003,2003-04-22,,165.15
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2003,2003-10-22,,169.67
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2004,2004-04-07,,166.08
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2005,2005-04-25,,167.32
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2006,2006-04-21,,168.47
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2006,2006-10-20,,170.11
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2007,2007-04-19,,167.85
402756099320601,PHELPS,40.46654722222223,-99.53547222222224,2446.36,2007,2007-10-11,,169.27
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2000,2000-04-13,,157.6
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2000,2000-10-18,,163.17
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2001,2001-05-07,,157.61
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2001,2001-10-24,,159.15
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2002,2002-04-15,,155.99
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2003,2003-04-22,,157.84
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2003,2003-10-22,,162.36
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2004,2004-04-07,,158.19
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2005,2005-04-25,,159.04
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2006,2006-04-20,,160.87
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2006,2006-10-20,,161.08
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2007,2007-04-18,,158.11
402813099382100,PHELPS,40.46941944444445,-99.63914166666667,2473.68,2007,2007-10-11,,159.61
402843099192001,PHELPS,40.47788889,-99.31941672,2311.88,2003,2003-04-10,,41.32
402843099192001,PHELPS,40.47788889,-99.31941672,2311.88,2006,2006-10-17,,38.19
402843099192001,PHELPS,40.47788889,-99.31941672,2311.88,2007,2007-04-10,,41.7
402843099192001,PHELPS,40.47788889,-99.31941672,2311.88,2007,2007-10-10,,11.3
402843099192001,PHELPS,40.47788889,-99.31941672,2311.88,2008,2008-04-08,,11.77
402853099104601,PHELPS,40.4815796,-99.179559,2221.31,2003,2003-04-09,,13.01
402853099104601,PHELPS,40.4815796,-99.179559,2221.31,2006,2006-10-16,,18.85
402853099104601,PHELPS,40.4815796,-99.179559,2221.31,2007,2007-04-09,,18.39
402853099104601,PHELPS,40.4815796,-99.179559,2221.31,2007,2007-10-09,,17.1
402853099104601,PHELPS,40.4815796,-99.179559,2221.31,2008,2008-04-07,,16.85
402853099152001,PHELPS,40.4816481,-99.2557469,2251.06,2003,2003-04-09,,21.77
402853099152001,PHELPS,40.4816481,-99.2557469,2251.06,2006,2006-10-16,,28.04
402853099152001,PHELPS,40.4816481,-99.2557469,2251.06,2007,2007-04-09,,27.13
402853099152001,PHELPS,40.4816481,-99.2557469,2251.06,2007,2007-10-09,,24.55
402853099152001,PHELPS,40.4816481,-99.2557469,2251.06,2008,2008-04-07,,25.23
402905099115301,PHELPS,40.4848551,-99.1983097,2241.11,2003,2003-04-09,,27.94
402905099115301,PHELPS,40.4848551,-99.1983097,2241.11,2006,2006-10-16,,33.49
402905099115301,PHELPS,40.4848551,-99.1983097,2241.11,2007,2007-04-09,,33.48
402905099115301,PHELPS,40.4848551,-99.1983097,2241.11,2007,2007-10-09,,31.45
402905099115301,PHELPS,40.4848551,-99.1983097,2241.11,2008,2008-04-07,,31.54
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2000,2000-04-13,,148.24
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2000,2000-10-19,,152.14
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2001,2001-05-07,,149.17
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2001,2001-10-24,,150.41
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2002,2002-04-15,,148.76
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2003,2003-04-22,,150.0
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2003,2003-10-22,,154.11
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2004,2004-04-07,,150.75
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2005,2005-04-25,,151.25
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2006,2006-04-20,,152.56
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2006,2006-10-20,,154.32
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2007,2007-04-19,,152.06
402906099342201,PHELPS,40.485083333333336,-99.57288888888888,2458.82,2007,2007-10-11,,153.18
402924099235501,PHELPS,40.4901949,-99.398706,2336.37,2003,2003-04-10,,52.35
402924099235501,PHELPS,40.4901949,-99.398706,2336.37,2006,2006-10-17,,56.0
402924099235501,PHELPS,40.4901949,-99.398706,2336.37,2007,2007-04-10,,56.81
402924099235501,PHELPS,40.4901949,-99.398706,2336.37,2007,2007-10-10,,52.62
402924099235501,PHELPS,40.4901949,-99.398706,2336.37,2008,2008-04-08,,53.48
402952099114401,PHELPS,40.4961238363889,-99.1985012,2246.17,2006,2006-10-16,,38.02
402952099114401,PHELPS,40.4961238363889,-99.1985012,2246.17,2007,2007-04-09,,37.73
402952099114401,PHELPS,40.4961238363889,-99.1985012,2246.17,2007,2007-10-09,,35.57
402952099114401,PHELPS,40.4961238363889,-99.1985012,2246.17,2008,2008-04-07,,35.57
402952099161701,PHELPS,40.49624602,-99.2746825,2255.28,2003,2003-04-09,,16.14
402952099161701,PHELPS,40.49624602,-99.2746825,2255.28,2004,2004-04-07,,18.51
402952099161701,PHELPS,40.49624602,-99.2746825,2255.28,2005,2005-04-12,,19.46
402952099161701,PHELPS,40.49624602,-99.2746825,2255.28,2006,2006-10-16,,22.48
402952099161701,PHELPS,40.49624602,-99.2746825,2255.28,2007,2007-04-09,,22.44
402952099161701,PHELPS,40.49624602,-99.2746825,2255.28,2007,2007-10-09,,18.83
402952099161701,PHELPS,40.49624602,-99.2746825,2255.28,2008,2008-04-07,,19.56
403104099130201,PHELPS,40.5179145,-99.2173248,2242.62,2003,2003-04-10,,24.59
403104099130201,PHELPS,40.5179145,-99.2173248,2242.62,2005,2005-04-13,,30.0
403104099130201,PHELPS,40.5179145,-99.2173248,2242.62,2006,2006-10-17,,30.47
403104099130201,PHELPS,40.5179145,-99.2173248,2242.62,2007,2007-04-10,,29.64
403104099130201,PHELPS,40.5179145,-99.2173248,2242.62,2007,2007-10-10,,25.92
403104099130201,PHELPS,40.5179145,-99.2173248,2242.62,2008,2008-04-08,,26.69
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2000,2000-04-12,,36.04
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2001,2001-05-08,,36.38
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2003,2003-04-11,,39.8
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2004,2004-04-29,,43.13
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2005,2005-04-13,,42.4
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2006,2006-04-12,,47.72
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2006,2006-10-17,,43.04
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2007,2007-04-10,,44.21
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2007,2007-10-10,,40.92
403123099261501,PHELPS,40.52446389,-99.436875,2361.96,2008,2008-04-09,,42.7
403125099295701,PHELPS,40.5247252,-99.4992246,2402.13,2006,2006-10-17,,72.76
403125099295701,PHELPS,40.5247252,-99.4992246,2402.13,2007,2007-10-10,,69.41
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2003,2003-04-24,,152.9
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2004,2004-11-01,,157.03
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2006,2006-05-10,,159.52
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2006,2006-11-01,,157.24
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2007,2007-06-01,,154.75
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2007,2007-07-02,,162.53
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2007,2007-08-01,,161.24
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2007,2007-09-04,,158.59
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2007,2007-10-01,,156.96
403132099381001,PHELPS,40.52556319,-99.63650076,2517.21,2007,2007-11-01,,156.09
403137099330201,PHELPS,40.5263766547222,-99.5496279,2405.25,2003,2003-04-11,,53.12
403137099330201,PHELPS,40.5263766547222,-99.5496279,2405.25,2004,2004-04-12,,55.06
403137099330201,PHELPS,40.5263766547222,-99.5496279,2405.25,2005,2005-04-13,,56.23
403137099330201,PHELPS,40.5263766547222,-99.5496279,2405.25,2006,2006-10-17,,59.29
403137099330201,PHELPS,40.5263766547222,-99.5496279,2405.25,2007,2007-04-10,,55.74
403137099330201,PHELPS,40.5263766547222,-99.5496279,2405.25,2007,2007-10-10,,57.1
403137099330201,PHELPS,40.5263766547222,-99.5496279,2405.25,2008,2008-04-09,,55.38
403138099190801,PHELPS,40.5255972,-99.3224515,2277.27,2006,2006-10-17,,25.82
403138099190801,PHELPS,40.5255972,-99.3224515,2277.27,2007,2007-10-10,,22.42
403138099235801,PHELPS,40.5255500233333,-99.399115,2328.14,2001,2001-05-07,,20.37
403138099235801,PHELPS,40.5255500233333,-99.399115,2328.14,2003,2003-04-10,,22.21
403138099235801,PHELPS,40.5255500233333,-99.399115,2328.14,2004,2004-04-08,,24.0
